subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
50129,session_1,anat_1,OLIN,5.3962098758,4939627,11.2470798096,8.8013344212,125.9858382537,271153,70.1143104897,0.4207272005,127.6479420165,87.3428160652,4432021,110.6131975526,5.4478703247,4.9351802942,5.48465,5.973480356,195.7558696435,499860,28.3365843804,0.0807506316,7.7658216661,294.7451803096,402308,37.3778523437
50130,session_1,anat_1,OLIN,5.1339588555,4941898,8.8253646116,12.3144170305,121.7597888732,321513,59.9067864162,0.4881646092,305.41497144,129.2136687172,4429750,123.0515588606,4.79942,4.46476,4.85228,5.10296,204.4127196194,645947,32.5385683742,0.0582482682,14.6411705809,313.0919398926,513281,37.3441333236
50131,session_1,anat_1,OLIN,6.4855296543,4421318,9.0307548726,10.2825860058,109.7499868314,341722,38.7618201811,0.523176379,180.4281645888,107.7940450435,4950330,103.3651975798,5.43246,5.12847,5.67625,5.50732,180.9625635542,718284,27.8039236893,0.0583332843,11.9363272023,273.8220772292,597883,30.7221212845
50132,session_1,anat_1,OLIN,6.6260303596,4657961,10.0197737376,10.4651909277,131.648480663,386616,52.8450672394,0.543732371,277.3824094669,154.7576179751,4713687,126.7927393833,4.41139,4.06575,4.5943,4.59585,205.4765782927,789524,32.3521294437,0.0766704573,15.4452208231,310.3354235095,663102,39.5800096719
50133,session_1,anat_1,OLIN,8.0875243733,5419359,14.4491622521,6.4495651826,117.2421946451,372853,35.3890340208,0.5008630862,121.035338306,138.3360164199,3952289,118.5300886089,4.83088,4.23502,5.14499,5.17417,186.4746960937,635969,28.6074759177,0.1706463809,9.5739817995,279.6655098716,574576,40.1332025346
50134,session_1,anat_1,OLIN,5.6690528325,3860447,9.9308104276,11.4308531183,140.5584335782,318969,50.8924357232,0.4821787171,251.504674424,117.6093744358,5511201,138.0382953275,5.59719,5.24934,5.55777,6.01043,223.9471795712,603933,34.4717264754,0.070832471,11.8428778087,337.464814915,480374,39.5830903121
50135,session_1,anat_1,OLIN,6.9447148375,4464489,10.2463822643,9.987803724,116.0944981318,328652,71.1109919301,0.4686990613,117.7969659911,86.3398506142,4907159,102.9270423792,5.68762,5.14613,5.84222,6.11972,180.4278786318,652428,28.9190587218,0.0888477942,8.4263741472,282.7667335687,516178,36.8256819965
50136,session_1,anat_1,OLIN,11.418058212,3720025,19.6447758272,5.1025697848,132.8346966416,465901,41.2147130751,0.5673129688,80.448547006,148.7338552129,5651623,139.3303881385,5.40282,4.81102,5.63529,5.81713,211.3328801282,704611,34.6743913079,0.1844933838,7.5711658164,311.5717196931,654611,45.6035858635
50137,session_1,anat_1,OLIN,5.7969268916,4597625,9.9758711376,9.723313916,120.3000774146,350063,52.3847290223,0.5252046761,259.3501797098,138.8719388239,4774023,123.4499567341,4.76415,4.47841,4.8491,4.97933,191.4698420642,735362,30.1554182045,0.0808121585,13.9207831485,288.4683687213,605856,35.9716228843
50142,session_1,anat_1,OHSU,11.5772594767,4068763,11.6758434231,10.8144886613,163.1143428263,257139,44.2600075619,0.5200762378,169.8517423609,158.6887582465,3579237,144.0093714308,5.0455104804,4.933473155,5.20545,5.00156,267.6874880827,655559,39.8079245505,0.1662325872,13.5912030075,393.9557643921,490442,42.5299677136
50143,session_1,anat_1,OHSU,13.1299835098,3166117,10.7768320756,8.989661915,138.0370735727,264582,38.4141498793,0.5391118377,94.248037132,113.0059932399,4481883,120.0985063744,5.1833412898,5.0173544367,5.4046,5.1356,224.4147229512,658061,33.511132659,0.2689404719,10.4860122573,321.2947998253,508406,38.5448826801
50144,session_1,anat_1,OHSU,12.0479831395,3271545,10.9307436949,8.9046357687,146.6533663272,262675,34.0884989307,0.5431573348,117.25962774,124.0671918253,4376455,125.0533457886,4.8715648789,4.6107266731,5.16326,4.85639,226.1100173275,702353,32.3471588345,0.2219547645,11.3502974077,323.4443086115,538243,38.3550185588
50145,session_1,anat_1,OHSU,9.0255969386,4036303,10.4641547034,9.5343920847,140.5261705843,218203,33.3873507083,0.5080324943,168.2123178689,130.2637175821,3611697,123.0982395932,4.4781639424,4.1603267317,4.74909,4.54528,219.2782625493,605669,31.811854487,0.2070451599,12.4485657251,319.0476163264,454970,37.4544681351
50146,session_1,anat_1,OHSU,13.4158095963,3282500,10.509998098,9.6098439194,142.3302654101,258807,36.4125137899,0.535315865,101.810108607,118.1594371779,4365500,124.9339164004,5.0094834365,4.7170817159,5.2783,5.04907,227.0881475665,669854,32.193830092,0.2453940594,11.2425745539,328.0875888817,522886,39.5959612522
50147,session_1,anat_1,OHSU,10.9897949923,3845661,9.9610521065,10.5600160456,141.4934604526,216070,36.2817940282,0.518256792,146.734575508,128.4228773394,3802339,125.653891868,5.0013557974,4.7393180791,5.26647,5.01218,224.1141252224,692336,33.8722438343,0.2132764692,12.8925013107,329.3029952985,494308,38.2146299273
50148,session_1,anat_1,OHSU,13.0216426543,3723157,12.7415833378,9.4676003204,170.0084974484,254547,43.7642748995,0.5345279088,139.0915869495,156.5760064798,3924843,147.1393846727,4.6784976855,4.4771453575,4.86904,4.69757,270.7257479905,686974,39.7989642891,0.1812169081,12.2885831634,391.3579664817,510288,43.5340861835
50149,session_1,anat_1,OHSU,10.5662252124,3821158,10.2821145295,9.8243211599,152.5018821277,232981,36.7898542352,0.5327754106,164.6752100285,139.6528385546,3826842,127.6402751734,4.744797521,4.4726180849,5.01772,4.75976,236.4185126299,669208,34.6134103132,0.2002555246,13.5821127215,337.4333079702,500727,37.0759287199
50150,session_1,anat_1,OHSU,8.008946123,4044210,9.5114131131,10.6815679875,144.9521152259,187805,41.0916837863,0.4983796249,224.2181854647,134.799881572,3571790,128.4344558457,4.4768663622,4.1541908191,4.7834202851,4.51539,222.6499742735,631645,32.6734708304,0.1360231046,14.1724347338,324.2467800986,449315,35.9058245693
50152,session_1,anat_1,OHSU,11.2598426512,3232945,10.5674856011,8.9744536423,134.1937034118,222025,32.5927042058,0.512827464,108.7912772896,106.8634542492,4415055,120.5077327645,4.7767849635,4.4742453576,5.04051,4.83294,210.1551651404,649508,30.5988355648,0.206961764,10.1124769205,304.9925747833,461266,34.9935836567
50153,session_1,anat_1,OHSU,10.7398865946,3877947,11.6104374022,9.7505601471,159.4834825578,214107,37.838363667,0.4870132883,137.271482253,125.6831670536,3770053,136.1684577746,4.9731560865,4.9026089846,5.0518,4.96617,247.7510812354,571106,33.7252502167,0.1748716524,10.8250156906,360.9593494588,422602,39.8180771667
50155,session_1,anat_1,OHSU,14.0306910369,2747610,12.6102880973,7.8247647007,145.4471260073,310474,37.5937106841,0.6052471318,95.9505240217,139.3460141749,4479750,121.3652571131,4.6884653689,4.4433994222,4.95312,4.68272,234.3365869971,693782,33.5310056692,0.2175843733,11.0501848253,333.0091241657,560928,39.3199059074
50156,session_1,anat_1,OHSU,10.8304526702,3323656,10.8729411705,9.3395219184,152.6515474238,273713,39.5032263949,0.5494911947,141.2262879336,131.7664309315,4324344,126.0918664463,5.1220788468,4.8887544395,5.38875,5.10095,244.0320894137,635786,35.3962955175,0.1901854464,12.1187477119,345.5801617928,492111,41.5623538391
50157,session_1,anat_1,OHSU,10.6692441846,2794161,10.0960952369,9.0442602786,133.8978658946,260765,31.3620056302,0.5416684291,136.9805701479,116.9271652809,4853839,126.0297574876,4.8337171864,4.4028726318,5.21898,4.91499,209.8563204085,654839,29.7742067319,0.1700324355,11.5814245545,301.1680335288,475054,36.1191993298
50158,session_1,anat_1,OHSU,10.7882714151,3277224,10.2763240858,9.99349121,153.8253621121,189306,35.8422498375,0.4640360083,104.9832246608,92.2490706456,4370776,121.6359193837,6.1187947696,5.9921907792,6.44086,5.93565,236.0957966008,555479,32.8490901431,0.1617417668,8.9768549411,338.7921510228,384101,37.0874027437
50159,session_1,anat_1,OHSU,10.0209701186,3566265,10.4078275194,9.5644875844,134.0897811678,240184,32.0895928858,0.4972536295,123.1366932056,107.1403726602,4081735,119.2678835409,4.9248164928,4.6622817171,5.16452,4.9607,214.5796165784,583170,31.9813727227,0.1826381382,10.2942110119,314.1251536685,429496,34.7314864543
50160,session_1,anat_1,OHSU,12.8317130762,3737884,12.4580835691,9.6221108997,176.1126246521,217004,42.2923083253,0.5097431006,144.4621949145,150.0608160986,3910116,153.9121614372,4.9071953063,4.5413726288,5.15073,5.05179,276.0038438675,620729,40.1886611615,0.1751482925,12.0452568219,395.8769055673,474465,40.7198224716
50161,session_1,anat_1,OHSU,8.052347715,3764405,12.5111851174,8.8345564005,158.9654711997,208956,39.5983835223,0.488459066,149.8192338985,124.9447099916,3883595,132.4926792248,5.077798229,4.8815908033,5.2952,5.06503,252.0068932131,578395,33.410218375,0.1173988984,9.9866406595,362.5376637695,426285,35.3776218
50162,session_1,anat_1,OHSU,8.9347817271,3896224,10.5861545102,9.0161601891,138.338922364,195502,34.9543037609,0.4840885272,153.2625432461,116.9569867711,3751776,125.4260102131,4.6024330583,4.2687271802,4.9106102927,4.6508002772,218.5936676893,571387,29.6662456966,0.1902570283,11.0481087971,314.0401325397,407425,32.5944257696
50163,session_1,anat_1,OHSU,9.1745360969,3760861,10.2587536221,9.6091209267,151.101279218,235300,32.5892250954,0.5142565105,171.6440724125,128.754292553,3887139,126.2305254133,4.7094873368,4.4078271772,5.00473,4.73495,228.1059303478,614281,30.3226720406,0.1806006656,12.5506759686,326.6835344602,461649,34.1606938219
50164,session_1,anat_1,OHSU,8.9050965972,3286173,9.3202834835,10.9633221499,150.2428185819,190422,34.8130651377,0.4682485791,143.9606905712,95.7654446176,4361827,121.4524642531,5.4083480518,5.1561913561,5.59667,5.4819503267,231.1463727731,542963,31.5982805199,0.1438116618,10.2749497681,333.3276431317,384052,34.5949126499
50165,session_1,anat_1,OHSU,9.635616236,3722965,10.3811112661,9.9401543215,148.1885042413,181667,34.3768011317,0.4822129467,140.2642752161,111.1538600293,3925035,125.632783479,4.8971495831,4.6793726259,5.1908203094,4.83511,225.9250889726,609176,31.5954515914,0.1573933679,10.7073180491,329.1149369868,418960,36.6981063195
50166,session_1,anat_1,OHSU,7.7585329468,4773351,9.7048948148,10.1766350918,139.7163846615,218613,33.3595470936,0.4798367255,221.8077764038,141.4238124376,2874649,119.3396403239,4.4802569149,4.3278726335,4.64071,4.47763,218.939088204,590132,30.9006262699,0.1676646029,14.5724209418,317.7022613388,427667,35.3158949943
50167,session_1,anat_1,OHSU,11.6561594731,3573869,10.2337083852,10.8027084238,151.5478571998,213249,36.6213498413,0.502962318,129.8286087801,118.8622891606,4074131,130.7969804452,5.3182755985,5.1917907966,5.56663,5.2048,237.3033929503,667148,35.1916718744,0.1908752112,11.6147817278,347.8551607301,469265,39.3740090758
50168,session_1,anat_1,OHSU,10.3457558855,4207026,11.4194379927,10.0362925973,154.8500520201,230680,38.6177000661,0.5018832419,170.3573357376,147.0192561757,3440974,137.2395081087,4.5352904283,4.293590816,4.69155,4.63103,244.8434463306,630723,35.9096787357,0.1904437957,12.8744738812,359.4522673219,443585,41.6452040748
50169,session_1,anat_1,OHSU,11.542703322,3726970,13.1651101923,8.1337688634,145.8484698557,262753,36.936522565,0.5314182611,115.5158368833,136.3941290936,3921030,129.6475874062,4.6287722743,4.3292630734,4.84951,4.72374,230.9021459593,657142,33.9111733438,0.2344598964,10.3602725006,337.9841093256,503377,39.5240550641
50170,session_1,anat_1,OHSU,14.5820774913,3495928,13.3843332478,9.183453707,168.4043849057,264179,40.6140442782,0.5345505616,110.3990768948,146.542236021,4152072,147.5711068974,4.8379795955,4.5408817198,5.14169,4.85004,267.3861139412,671364,38.6002701537,0.2754390251,10.9487886552,390.3005187216,512028,43.4919968848
50171,session_1,anat_1,OHSU,11.3755872826,4002332,12.1129654434,7.8079549392,135.013985392,269853,33.2765644383,0.5328166556,115.4963561366,132.8442277245,3645668,119.3489806112,4.4268218049,4.0884544568,4.51771,4.69677,214.4998791838,633193,29.7846621796,0.2148342516,10.9671102708,309.0773675456,492377,38.596281197
50182,session_1,anat_1,SDSU,36.6633420837,3525555,78.9440657709,8.8089626287,774.6420687167,271608,228.020599913,0.4337710441,159.1971843417,601.2490714358,7746637,919.0405562695,5.25894,4.73066,5.36217,5.73367,1325.2538795925,640209,230.9723282276,0.3792571666,7.6161401818,2020.6692047289,574848,327.8627215175
50183,session_1,anat_1,SDSU,24.1398362075,4182243,62.6328860962,11.9694156984,778.8311273719,223032,233.7248300388,0.398716958,157.5444407658,449.8077383913,7089949,712.3950784708,5.90269,5.23167,6.24617,6.29353,1336.0788302457,637433,222.3029234739,0.3888011768,7.1816543421,2085.7578803185,467240,257.6092836422
50184,session_1,anat_1,SDSU,28.8314815646,3341670,68.9973004334,11.632332466,888.4960039369,262133,292.4267627549,0.4523818265,259.2946002132,683.6707684564,7930522,991.2309466761,4.98966,4.77619,4.85309,5.35938,1475.3894640127,729215,327.7529850761,0.3453213513,9.9086596745,2277.9890019137,652659,474.2164051284
50185,session_1,anat_1,SDSU,38.0547467726,4209892,79.2849425581,8.3539565291,870.3957868965,314495,220.9451637743,0.4326359019,122.4736950634,552.7344377894,7062300,801.0796893989,5.40571,4.62228,5.69363,6.00222,1377.8928902288,619598,200.2121384267,0.414377851,6.9714931985,2040.2358537745,565893,317.3865298521
50186,session_1,anat_1,SDSU,35.946693435,3689433,70.5954136618,11.23386313,849.9771766974,272879,222.66383409,0.4070487245,194.0932565639,574.5686551557,7582759,942.3248690794,5.32836,4.82901,5.40113,5.80012,1361.1652933254,668200,249.8874516794,0.4089744955,8.1388949417,2154.2245080064,532324,371.6279637785
50187,session_1,anat_1,SDSU,21.5674923172,3444718,48.5267124391,14.8007795299,772.0420638653,257323,212.1983125281,0.4205311278,244.484777327,445.831247603,7827474,700.4863386005,5.23043,4.82076,5.33705,5.56153,1257.2431104321,698411,217.0342300906,0.4305638372,9.1873367305,1975.4762825529,529062,254.6297700443
50188,session_1,anat_1,SDSU,18.2397424191,4240376,54.3131943725,13.7680934579,864.405712126,293691,222.1202467517,0.437157862,294.8593743684,578.799561166,7031816,795.5499123699,5.2437,4.75968,5.40488,5.60467,1386.3956795339,719552,204.5484378786,0.2703382908,10.6567026273,2134.1848156545,550949,226.8562895659
50189,session_1,anat_1,SDSU,25.9710457357,4577495,59.9297299951,11.9262819824,873.2004645422,281137,223.3036746617,0.4283750317,271.4679653536,629.1918723133,6694697,873.0510992381,5.40214,4.71351,5.58277,5.99107,1368.1097162257,677475,224.2897053092,0.372327878,10.4988270824,2082.8485752764,553932,301.5739595468
50190,session_1,anat_1,SDSU,23.9511032358,3646274,58.8222072983,13.2975255718,837.9776763761,262323,257.7066216225,0.414029657,254.5725939321,541.9231055199,7625918,856.2654744927,5.31768,4.62476,5.50549,5.90585,1395.6865300675,636900,283.9646077754,0.3307483201,9.2128998623,2177.8763358066,535725,420.5290815915
50191,session_1,anat_1,SDSU,20.109401727,3779529,56.7947122394,12.3066099664,711.2639879192,256936,193.3876128059,0.4138223255,195.8538210446,454.9591172057,7492663,709.9062148525,5.37358,4.66904,5.71919,5.8107,1167.0577516707,664102,204.5178414455,0.3051589232,8.0105893536,1866.0081233576,504225,311.6566787182
50192,session_1,anat_1,SDSU,28.2169366392,4534536,86.122988704,8.2648927519,633.9203380471,291557,217.1733203679,0.4242449368,132.2385137327,597.6324355236,6737656,853.7906675967,5.59212,5.09829,5.71247,6.00457,1133.1985136728,582106,226.2408381403,0.2264048626,6.9392904788,1844.9957787823,524967,341.5646963626
50193,session_1,anat_1,SDSU,17.7501194765,3214020,42.2344777099,21.3580017872,938.4897703693,202891,251.6668385816,0.4045342767,417.4296011542,482.3127895508,8058172,802.1738706664,5.61339,4.99547,5.98715,5.91396,1535.0988717822,677706,240.2743074462,0.3408217746,11.4198828944,2437.1429221919,467779,280.6982113442
50194,session_1,anat_1,SDSU,21.5607316542,3901351,44.2602006352,19.7896093444,830.3587122298,174410,258.4301404596,0.3827809832,341.8269078908,460.9489115285,7370841,784.8926686383,5.62398,5.01386,5.74503,6.17541,1444.5523812074,634951,302.6390529712,0.3570950166,10.4145237688,2320.4444612814,475146,418.5765913898
50195,session_1,anat_1,SDSU,15.0082788365,3120366,30.9011374767,25.0845526077,794.0412402242,202157,259.5419671332,0.3815126682,571.510031198,397.84160236,8151826,718.4548390179,5.27305,4.81061,5.5087,5.5327,1303.0046867462,623887,224.8029815253,0.34820755,12.8746588264,2078.1458954195,457026,306.5587795357
50196,session_1,anat_1,SDSU,48.155065182,3283574,93.8348016391,12.7247225434,1341.2188022128,257959,305.7650958877,0.40022444,224.519610301,796.2072222004,7988618,1365.1311149531,5.41247,4.61268,5.95745,5.76996,2073.8872143436,609386,315.8531213555,0.4696382661,8.4852017406,3267.9090301153,447115,466.7986675656
50197,session_1,anat_1,SDSU,51.3359406345,3601553,102.6442782973,9.5845875613,980.8465989069,302638,384.8351920138,0.4157419429,168.1491177168,781.2515452754,7670639,1266.6396029122,4.99176,4.86178,4.65723,5.49335,1775.8587359468,659545,551.5482221832,0.4366621843,7.6112527482,2759.6618089563,728807,843.3459997571
50198,session_1,anat_1,SDSU,29.7686163905,3217259,70.3881944065,11.194796408,903.5410582424,276534,268.610452343,0.4357411268,162.6830796132,531.3871423884,8054933,817.1936520731,5.39188,4.85422,5.55676,5.81139,1502.639509145,623891,266.63402301,0.4013043401,7.5493787967,2290.6210150495,541412,359.7271466921
50199,session_1,anat_1,SDSU,13.1546041099,4292719,35.8491546608,20.1453380838,796.8643858243,207058,225.9973011199,0.3948623687,526.0538628831,473.0328937443,6979473,737.1122285916,5.36483,4.79482,5.67726,5.67228,1321.259187274,618954,214.6596601929,0.2750026265,13.1950919965,2043.4525279357,442713,266.5548245235
50200,session_1,anat_1,SDSU,33.9718046959,4336254,76.357461942,13.8632251495,1009.6783343739,225837,314.4644588148,0.3990005842,204.9830581582,642.1345329211,6935938,1009.6418232204,5.19496,4.56796,5.43521,5.64689,1713.1727118309,646412,346.8605178462,0.4194860356,8.4095845591,2771.7333985778,522139,535.0916597129
50201,session_1,anat_1,SDSU,27.9808109574,4158936,59.4090921274,12.4697593348,852.5863181857,296525,226.8742390474,0.4289164842,271.5381244324,614.5178652364,7113256,890.696049432,5.259,4.66014,5.5232,5.65092,1385.7157691446,687114,218.8977796642,0.3669582797,10.343835316,2126.5328502726,560178,257.7173021355
