subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
50155,session_1,rest_1,OHSU,55.0246161895,117194,89.0643339093,0.500558817,79.2909178998,911.7058172153,30262,194.5792768258,1.9886884622,1.8608053333,2.1742296098,1.9439894981,-0.0207198,0.0333668,,10.2364861129
50155,session_1,rest_2,OHSU,55.0246161895,117194,89.0643339093,0.500558817,79.2909178998,911.7058172153,30262,194.5792768258,1.9886884622,1.8608053333,2.1742296098,1.9439894981,-0.0207198,0.0333668,,10.2364861129
50155,session_1,rest_3,OHSU,57.6546458806,117010,92.1487029617,0.5057248765,73.5381349376,911.3176848861,30446,196.0827286986,2.0237809279,1.8725467857,2.2115597188,2.001518195,-0.0242553,0.0318083,,9.8896420199
50156,session_1,rest_1,OHSU,55.0943945292,120144,90.7769119988,0.4807737342,86.0493651314,964.7696396166,27312,198.6495132965,1.9370051502,1.8341174499,2.0804214656,1.9046422487,-0.0221607,0.0261363,,10.6279186896
50156,session_1,rest_2,OHSU,55.3325401669,120099,91.1107283489,0.481257251,85.5726462065,965.668549463,27357,199.5471413368,1.9380140195,1.8306267831,2.0794347989,1.9121659334,-0.0223404,0.0262824,,10.5988456789
50156,session_1,rest_3,OHSU,55.9039207589,119985,91.7431877932,0.4823680948,84.9438914582,969.406720152,27471,201.6357114916,1.9318758464,1.8287147829,2.0825841324,1.893165932,-0.0221606,0.0245468,,10.566525357
50157,session_1,rest_1,OHSU,39.8312631758,119601,69.995909982,0.4629584574,132.3110771196,909.4948367383,27855,175.7522272411,1.869070723,1.7235624475,2.0409302774,1.8561921286,-0.0248126,0.0387593,,12.9935425795
50157,session_1,rest_2,OHSU,38.6884704599,119891,68.840771239,0.4590663371,138.0457377481,911.3909154762,27565,173.4760725378,1.8446563242,1.7104612246,2.0179601283,1.8185289702,-0.023297,0.036937,,13.2391154119
50157,session_1,rest_3,OHSU,38.3016263678,119882,67.3560337081,0.4591882981,141.0141021436,903.7148302891,27574,172.6593302178,1.8428191202,1.7056905582,2.0120481279,1.8235131808,-0.0234406,0.0377698,,13.4169840553
50158,session_1,rest_1,OHSU,37.0575367749,125543,65.6312340878,0.4208021369,153.9996208242,915.9039355342,21913,189.3980414303,1.9884308092,1.8152721154,2.2292851916,1.9427842349,-0.0234223,0.0287848,,13.9553057056
50158,session_1,rest_2,OHSU,37.0888211767,125486,65.8091191648,0.4207104926,155.2236376101,921.6623928155,21970,190.3345205784,1.9795660345,1.8014907812,2.2128238593,1.9459473928,-0.0232937,0.029708,,14.0050862937
50159,session_1,rest_1,OHSU,36.3095199381,122218,62.5576698635,0.4418212799,154.6499729758,878.8868228195,25238,191.217024988,2.0046523644,1.8573761181,2.1389065307,2.027799771,-0.0206835,0.019967,,14.0492256943
50159,session_1,rest_2,OHSU,36.5227589904,122296,63.1285684128,0.441527035,153.0799681671,881.7564854281,25160,191.4551671144,1.9902892525,1.8482881175,2.1115491991,2.0201234561,-0.0210739,0.0197709,,13.9676299906
50159,session_1,rest_3,OHSU,36.4327561035,122299,62.9546559446,0.4412611836,153.9731982719,881.8248148317,25157,192.099697467,1.9980044472,1.861202785,2.1225491984,2.0190076667,-0.020502,0.0191822,,14.0073009947
50160,session_1,rest_1,OHSU,36.9273552334,121433,62.7441227322,0.4483203093,155.5701233915,890.4444329176,26023,177.788701241,1.8944148166,1.7698904416,2.0496213333,1.8741526551,-0.0217481,0.0258601,,14.1916787444
50160,session_1,rest_2,OHSU,37.0410622759,121437,62.819952665,0.4482917823,156.1324231619,893.5927651108,26019,178.2616973848,1.886598735,1.7609171094,2.0438773333,1.8657158129,-0.0217718,0.0254733,,14.2246647315
50160,session_1,rest_3,OHSU,37.0343818833,121458,62.7854754609,0.4482488849,155.9669193958,892.6898889495,25998,178.1671555356,1.8845889613,1.7606931094,2.0377653333,1.8655763392,-0.021693,0.025346,,14.2180955451
50161,session_1,rest_1,OHSU,33.8976216717,122382,60.697268608,0.4331039284,176.1497376256,901.947186185,25074,195.1671245694,2.1298317965,1.9782533333,2.2676611892,2.153650027,-0.0152509,0.0279698,,14.8597656348
50161,session_1,rest_2,OHSU,34.4665643855,122805,61.3214251435,0.4317662307,175.1554850913,910.8054788735,24651,192.8343872232,2.1131217362,1.9696933333,2.2408825242,2.1377421321,-0.0146132,0.0252131,,14.8529731125
50161,session_1,rest_3,OHSU,34.1029060663,122860,61.1453875044,0.4304060427,177.0127396978,911.0029986523,24596,194.4469813606,2.0559586746,1.9153546667,2.1827705279,2.0786737103,-0.0142412,0.0251999,,14.8989651687
50162,session_1,rest_1,OHSU,31.6254933377,123903,55.1288989317,0.4221027335,197.4532231267,873.1394359474,23553,187.5576055591,2.1461862336,1.99295454,2.3337574817,2.1254422653,-0.0203622,0.0251374,,15.8381439294
50162,session_1,rest_2,OHSU,31.6789095706,123953,55.3587302682,0.421802078,196.3919860808,873.8330939513,23503,187.9542452153,2.1342417521,1.9879972069,2.3076988134,2.1190264753,-0.0203156,0.0251606,,15.7849193744
50162,session_1,rest_3,OHSU,31.844395307,123960,55.6789577104,0.4218271326,195.740956691,877.2899611392,23496,188.758455696,2.1309337228,1.9793012075,2.311528147,2.1149422645,-0.020329,0.0258423,,15.7562209713
50163,session_1,rest_1,OHSU,33.2823533061,122282,57.6825447112,0.4378053823,165.8649461489,836.6595164943,25174,188.9362876816,2.2458038273,2.0706852017,2.4185356925,2.2617737126,-0.0213344,0.0233637,,14.5045528189
50163,session_1,rest_3,OHSU,33.2617668471,122340,57.4805852426,0.4369178398,168.6424336996,840.9855043172,25116,191.3598869071,2.1878310191,2.04398387,2.335983703,2.1932763433,-0.0207308,0.02269,,14.6307749089
50164,session_1,rest_1,OHSU,34.6018981903,125805,62.6196042265,0.4186649619,151.8858101808,864.6252151836,21651,173.1785962472,1.9207039464,1.7887627804,2.1088641341,1.8783683268,-0.0214288,0.0203883,,13.8075803235
50164,session_1,rest_3,OHSU,34.8833900424,125983,63.4924485624,0.4178502327,149.4916226781,868.8551571894,21473,172.469070333,1.9040735325,1.7760774463,2.0840561325,1.8650051695,-0.0215844,0.0207662,,13.6843857319
50165,session_1,rest_1,OHSU,33.6219648916,123296,60.556736899,0.4267448897,186.4666673615,928.6226535323,24160,180.0271477176,1.9414362104,1.8003121145,2.1096882683,1.9266526558,-0.0209946,0.0240411,,15.3347538372
50165,session_1,rest_2,OHSU,33.6219648916,123296,60.556736899,0.4267448897,186.4666673615,928.6226535323,24160,180.0271477176,1.9414362104,1.8003121145,2.1096882683,1.9266526558,-0.0209946,0.0240411,,15.3347538372
50165,session_1,rest_3,OHSU,33.8979281308,123281,61.8657643402,0.4270851036,180.4339980747,930.4061384093,24175,180.0861171666,1.9514558754,1.8027121146,2.1241842701,1.9406973928,-0.0213508,0.0257324,,15.0391116691
50166,session_1,rest_1,OHSU,30.4317594568,123459,55.0008197073,0.4219166668,186.6522340561,833.7484278823,23997,205.8122426411,2.4504930717,2.37944,2.5719016604,2.4045343916,-0.0166884,0.0234309,,15.1588364013
50166,session_1,rest_2,OHSU,30.5732899171,123443,55.2621673533,0.4220622133,186.1663981083,836.5007665948,24013,206.90519521,2.4437442671,2.373256,2.5519736578,2.4096080762,-0.0168539,0.0233281,,15.1369518544
50166,session_1,rest_3,OHSU,30.6276669829,123423,54.8263302429,0.4223619072,188.5919420947,837.0631646759,24033,207.677855893,2.4672004782,2.3959173333,2.5771123277,2.4322528147,-0.0168462,0.0234703,,15.2675395374
50167,session_1,rest_1,OHSU,34.0345009576,121094,59.9554849413,0.4439840171,166.3091444211,869.1635623898,26362,187.5175953561,2.0787271286,1.9633569589,2.2192583845,2.0615029161,-0.0222025,0.0270655,,14.4968148159
50167,session_1,rest_2,OHSU,34.2668279225,121136,60.6795037122,0.4439642245,163.6737667768,871.640109356,26320,187.6686034023,2.0797174133,1.9611916259,2.2174290514,2.0684371276,-0.0221238,0.0275601,,14.3646545544
50167,session_1,rest_3,OHSU,34.3518037488,121135,60.9583175409,0.4439882374,163.1341128678,873.8475243781,26321,187.6709786827,2.0848679559,1.9688476245,2.2187597179,2.0744976548,-0.0222834,0.0278103,,14.3351647426
50168,session_1,rest_1,OHSU,39.6268658023,121786,69.3124937042,0.4456589905,147.995907567,951.9843173149,25670,192.3981995625,1.8922961912,1.7333893333,2.0600372024,1.8975605501,-0.0222465,0.0259,,13.73467129
50168,session_1,rest_2,OHSU,39.9119026526,121772,69.7944620525,0.4459815754,146.9409404808,955.1749594594,25684,193.3729158821,1.8916855598,1.7334453333,2.0528932028,1.9022658133,-0.0222027,0.0257309,,13.6855408204
50168,session_1,rest_3,OHSU,39.9828410473,121761,69.8217941306,0.4463565133,146.2903862307,953.8235890527,25695,192.758547601,1.8848836573,1.735424,2.0446852033,1.8872158132,-0.0221742,0.0258827,,13.6608289851
50169,session_1,rest_1,OHSU,37.1753755089,118809,64.0431242947,0.4628210042,150.0484958593,887.5563341928,28647,187.0819182993,2.0547640911,1.9243705443,2.2026828067,2.0466555457,-0.0161154,0.0244832,,13.8587294728
50169,session_1,rest_2,OHSU,37.2799950224,118753,64.0966294945,0.4635491908,149.2964118086,886.6807974348,28703,186.0768288737,2.0676032803,1.9415038766,2.1997441399,2.0696239699,-0.0160849,0.0250027,,13.8335011439
50169,session_1,rest_3,OHSU,36.90884404,119077,64.2514708957,0.4608326611,149.8172644529,887.9816661915,28379,184.5227443574,2.0340158976,1.9035332123,2.1831921388,2.02493449,-0.0154815,0.0250594,,13.820409927
50170,session_1,rest_1,OHSU,34.7852258492,118569,61.9131713185,0.4618381045,153.4163833343,861.9276871941,28887,175.5511963911,1.9388634709,1.8117437696,2.0746614652,1.9390893764,-0.0179508,0.0298422,,13.9215560896
50170,session_1,rest_2,OHSU,34.5629500254,118748,61.4418329237,0.4602170867,156.9493189401,865.629130531,28708,175.2262071476,1.9080265865,1.7755917742,2.0480534635,1.9101604304,-0.0176338,0.0289922,,14.088595495
50170,session_1,rest_3,OHSU,34.9670961294,118580,62.1772556577,0.4620108692,152.60531274,863.4928116461,28876,175.9673204853,1.913254122,1.7921757721,2.0314134625,1.9237077982,-0.0182524,0.0302534,,13.8875992919
50171,session_1,rest_1,OHSU,36.0907120841,118474,62.1574444898,0.4627024622,161.6452501689,895.2808229242,28982,183.108856995,1.9899839368,1.8555386667,2.1324291978,1.9916104264,-0.0192292,0.0224277,,14.403436793
50171,session_1,rest_2,OHSU,36.066950082,118502,61.9845166858,0.4626688067,162.0053223728,894.3941087232,28954,182.2871900376,1.9910565241,1.8608213333,2.1376211974,1.9843341109,-0.0192363,0.0228231,,14.4293148764
50171,session_1,rest_3,OHSU,36.2891456465,118460,61.9855862782,0.4633655816,161.6646384871,894.7880965065,28996,182.7215502847,2.033224603,1.8985573333,2.1793278614,2.0314630559,-0.0200115,0.0234961,,14.4354220107
50182,session_1,rest_1,SDSU,170.1175785466,134563,355.8042347669,0.4592234567,149.2385095173,4619.8577206344,37469,1366.3863110922,3.5399013759,3.4405818182,3.6243781818,3.5572057826,-0.0128954,0.031448,,12.9842685084
50183,session_1,rest_1,SDSU,148.4804918594,140091,358.4998923886,0.430898184,131.2109208179,4343.3039210474,31941,942.2708608899,2.6047209807,2.472864,2.8769803636,2.4839734597,-0.0162728,0.0202384,,12.1152168055
50184,session_1,rest_1,SDSU,239.7558180331,133313,474.5437748185,0.4820756105,100.0381288862,5120.3574734425,38719,1434.4428397806,3.2145539573,3.0808436364,3.3101963636,3.2571763792,0.00462919,0.0268027,,10.7900635203
50185,session_1,rest_1,SDSU,135.0883178576,137089,335.4206026285,0.4410844428,170.1437375948,4621.9765414976,34943,938.1031030126,2.6362104531,2.492576,2.9080203636,2.5275175762,-0.0124873,0.021695,,13.7796441402
50186,session_1,rest_1,SDSU,161.6602535209,137138,378.7698686867,0.4468080887,140.4179236319,4752.3685189505,34894,1107.7583353075,2.9503168454,2.8031127273,3.1477236364,2.9105322713,-0.00133567,0.013339,,12.5468494509
50187,session_1,rest_1,SDSU,169.0577262541,136628,385.9142780482,0.4563495493,111.6053362831,4335.0466337143,35404,1007.6295999523,2.7849160923,2.6710574545,2.9536,2.7377852173,-0.000470478,0.0130715,,11.2331853997
50188,session_1,rest_1,SDSU,202.404244741,136232,447.8413835728,0.4666386359,95.6692471342,4704.7405489912,35800,985.0264760493,2.4884566514,2.3090356364,2.7538967273,2.4233234614,0.00841256,0.0129924,,10.5053724858
50189,session_1,rest_1,SDSU,160.1538897716,137714,361.2722124208,0.4491509141,127.4339717546,4357.1859757342,34318,955.2153465018,2.7165268561,2.5072087273,3.0567272727,2.6157469855,-0.0189352,0.03063,,12.060672883
50190,session_1,rest_1,SDSU,179.6091365513,139898,417.4002566962,0.4330221217,131.279977958,5048.0463596286,32134,1273.438177416,3.2685108836,3.0813963636,3.6081454545,3.1406763825,-0.00112974,0.0147842,,12.0940183401
50191,session_1,rest_1,SDSU,135.4985437483,137395,333.5983635407,0.4433779537,141.6852503836,4193.4067450668,34637,883.6410193466,2.7392132911,2.6003607273,2.9757090909,2.6561499255,-0.00654321,0.0179442,,12.5702257666
50192,session_1,rest_1,SDSU,193.3177478818,139929,375.9413821246,0.4494133546,125.3946264867,4607.0058673554,32103,1087.1899215347,2.9133061312,2.7722327273,3.1529890909,2.8288352148,0.0076838,0.0131101,,12.2545856519
50193,session_1,rest_1,SDSU,184.8612806559,140180,432.270517076,0.4347901656,126.6298464989,5175.1399459614,31852,1097.3174466676,2.7352453548,2.5604741818,3.0520727273,2.6186205148,-0.00488942,0.0205039,,11.9719937898
50194,session_1,rest_1,SDSU,153.0159482951,142253,392.1776817959,0.4109568502,154.5237730305,5103.2043084362,29779,1157.0157765019,2.8449898887,2.7795752727,3.0291781818,2.7348793351,-0.0149976,0.0139533,,13.0124801724
50195,session_1,rest_1,SDSU,122.7145855782,142891,324.3227963932,0.4043636837,181.2119809171,4582.19872078,29141,889.2295689962,2.5658708259,2.4837352727,2.8096785455,2.4207058145,-0.0100568,0.0140328,,14.1285126169
50196,session_1,rest_1,SDSU,212.1022576963,139082,472.3042675458,0.4344869552,174.3854813082,6661.520335406,32950,1537.128853558,2.9322144134,2.6753658182,3.3707636364,2.7956146275,-0.0143033,0.0271922,,14.1042984219
50197,session_1,rest_1,SDSU,185.364017753,131265,397.3701837054,0.4813939486,145.4035302004,5150.6608988145,40767,1193.3339595695,2.8497870332,2.6470341818,3.1134836364,2.8082058036,-0.0113437,0.0266984,,12.9618705933
50198,session_1,rest_1,SDSU,186.7576379748,136961,390.0874617813,0.460999801,111.2801476173,4435.8253108918,35071,1065.5198583939,2.8329605307,2.6861003636,3.0434618182,2.7811852161,-0.00193085,0.0195845,,11.3713609011
50199,session_1,rest_1,SDSU,159.8433095075,142353,363.8750086855,0.4234340321,132.5674101962,4478.7912446966,29679,936.3900780815,2.5699263546,2.42848,2.8617570909,2.4422764021,-0.00929019,0.0153588,,12.3085981114
50200,session_1,rest_1,SDSU,192.4628229925,140029,480.0796411025,0.4266032402,129.0950493636,5681.1775241629,32003,1501.1003397761,3.3331248868,3.1118254545,3.6943418182,3.2210587332,-0.0130548,0.0147844,,11.833823053
50201,session_1,rest_1,SDSU,150.9721958817,134950,358.0513343509,0.459385999,143.364931286,4564.4367866716,37082,899.5439013496,2.5059225785,2.3627956364,2.7297367273,2.4398146374,-0.0113718,0.0247627,,12.7479954654
50202,session_1,rest_1,SDSU,201.0050899721,141048,424.1107607184,0.4314766274,136.0241629751,5301.4426033302,30984,1362.1404023755,3.2164225955,3.0735418182,3.4043054545,3.1801469696,-0.0181711,0.0630684,,12.5001369792
50203,session_1,rest_1,SDSU,208.8073879138,136783,468.8149223531,0.4630444939,94.2257380504,4871.8830220989,35249,1038.4596070536,2.6514544527,2.4947869091,2.9522909091,2.530799929,-0.0113495,0.0296436,,10.3919111569
50204,session_1,rest_1,SDSU,157.6933510828,143065,371.3014837195,0.4170749138,134.9040951771,4585.4957180405,28967,961.1375186609,2.6165722341,2.5177396364,2.8316712727,2.5127264001,0.00176869,0.00584876,,12.3497909895
50205,session_1,rest_1,SDSU,120.8982180138,141809,315.4480970627,0.4113840791,174.8759366971,4380.7700183791,30223,873.9771070459,2.5602415535,2.3924334545,2.7913338182,2.5129940472,-0.0136518,0.0175881,,13.8874510868
50206,session_1,rest_1,SDSU,126.4379028324,140896,312.1772568814,0.4183743243,185.1761458417,4487.8259235899,31136,929.3774375448,2.6397842235,2.5046981818,2.9128436364,2.5213499293,-0.00497943,0.0100217,,14.3758900582
50207,session_1,rest_1,SDSU,165.4248278646,134412,381.3401871994,0.4679069441,115.9562907286,4382.2243622678,37620,909.9699608403,2.7932636492,2.5487098182,3.1224727273,2.7385263938,-0.00216014,0.0209536,,11.4916405597
50208,session_1,rest_1,SDSU,117.4536298272,143740,309.644920396,0.3971134881,198.861339685,4580.7378394063,28292,908.1231212246,2.5908842992,2.4428712727,2.8468712727,2.500785224,-0.0116323,0.0168975,,14.793518439
50209,session_1,rest_1,SDSU,191.4098911424,137096,426.7249219619,0.4597283192,100.5966713007,4576.317375896,34936,1029.0513993718,2.8115821425,2.6472436364,3.0556218182,2.7476322759,-0.00917242,0.0356179,,10.7242796011
50210,session_1,rest_1,SDSU,229.9069547779,140939,471.3084873981,0.4401553299,111.8696330096,5362.7175803871,31093,1413.7241910528,3.1242461797,3.0452363636,3.3019927273,3.0327352091,-0.00626655,0.023885,,11.3783598721
50211,session_1,rest_1,SDSU,303.7822276619,137228,513.0757582954,0.4785278045,83.4722526613,5164.008761364,34804,1734.0627333593,3.7537436531,3.3689018182,4.10176,3.8277351868,-0.00416147,0.0671584,,10.0648075413
50212,session_1,rest_1,SDSU,218.4697354393,139456,468.4570012632,0.4401326257,125.8263043153,5585.0557652309,32576,1555.8039535349,3.2104955089,3.0958254545,3.32992,3.20999991,0.00106452,0.0138991,,11.9222377938
50213,session_1,rest_1,SDSU,143.5756530131,139486,368.7006881175,0.428286473,151.6301130063,4773.3161765557,32546,974.5212735826,2.5878944782,2.4459578182,2.7738356364,2.5545234578,-0.0127102,0.0147873,,12.9463175155
50214,session_1,rest_1,SDSU,153.1206693444,138883,378.3139978154,0.4388421993,123.2594957541,4437.979293855,33149,912.0220264815,2.3797661461,2.2597352727,2.6147869091,2.2809175831,-0.00546117,0.0160004,,11.7309412802
50215,session_1,rest_1,SDSU,191.9115616374,141729,405.8551091215,0.4198386694,168.9142243428,5608.4398791827,30303,1608.6215355065,3.4893605538,3.4426472727,3.6015709091,3.4265587274,-0.0125831,0.0353748,,13.8188229078
50216,session_1,rest_1,SDSU,202.9897912683,139617,413.6125652962,0.4446452366,126.9755892931,5028.7205834093,32415,1289.7510610362,3.0760411552,2.8600552727,3.2719127273,3.1102940304,-0.00246,0.0329397,,12.1580459719
50217,session_1,rest_1,SDSU,155.3617013056,140618,388.7925089728,0.4279430298,125.4240845085,4595.5205461173,31414,929.6313537428,2.5405741371,2.4682850909,2.7605090909,2.4066381678,-0.00784996,0.0164165,,11.8199822272
50232,session_1,rest_1,TRINITY,29761.5423150838,195946,76518.5177013666,0.4358686453,138.4227098892,948206.718965673,47254,184110.342775423,1.9820787285,1.9581598444,2.3112333333,1.720565499,-0.00365374,0.0174985,,12.3918594799
50233,session_1,rest_1,TRINITY,28944.0779010043,196086,73288.6258320942,0.431016656,182.8276158113,1048363.00231047,47114,189837.91619333,1.9693021554,1.9682966667,2.2903229693,1.6941413499,-0.0103726,0.0201417,,14.3045798773
50234,session_1,rest_1,TRINITY,32863.2180705461,195249,87767.4772485371,0.4405690624,117.9830676808,1001353.45072248,47951,182929.283473346,1.9384138111,1.9752634903,2.168923161,1.7000829425,-0.00630594,0.0128533,,11.4091629623
50235,session_1,rest_1,TRINITY,26731.7840167218,202952,76481.4350986196,0.3992699891,146.6354311486,962373.589002967,40248,190419.248256376,2.0907747648,2.1080364991,2.3945633333,1.8105807324,-0.00184554,0.00646851,,12.5831005624
50236,session_1,rest_1,TRINITY,24089.5385142574,206692,68567.7180443369,0.3799765992,173.8910178114,939052.580003548,36508,191272.577691144,2.1231554921,2.1748770124,2.4086001914,1.8270333046,-0.00688132,0.00950794,,13.6952578675
