subject,session,scan,dvars,gcor,mean_fd,num_fd,outlier,perc_fd,quality,site
51266,session_1,rest_1,1.1951071758,0.0309380453,0.1316735219,0,0.0073149167,0,0.0071489839,UCLA_1
51267,session_1,rest_1,1.1330742097,0.0217203735,0.0227769755,0,0.0007509167,0,0.0038957203,UCLA_1
51268,session_1,rest_1,1.1617845569,0.0239815551,0.0575157891,1,0.0039449167,0.826446281,0.0052327001,UCLA_1
51269,session_1,rest_1,1.1344306718,0.0348390598,0.0824752169,2,0.0097215,1.652892562,0.007134814,UCLA_1
51271,session_1,rest_1,1.1490000391,0.0349160869,0.0349019626,0,0.00100025,0,0.0031226941,UCLA_1
51272,session_1,rest_1,1.282093541,0.0452127244,0.0401174911,0,0.0007295,0,0.0041914504,UCLA_1
51273,session_1,rest_1,1.2694177164,0.0452571498,0.0613054995,0,0.0018074167,0,0.0050286928,UCLA_1
51274,session_1,rest_1,1.103724495,0.0559230045,0.4684190035,8,0.0054598333,6.6115702479,0.0178332112,UCLA_1
51275,session_1,rest_1,1.1489518685,0.0412769858,0.0853177079,0,0.0015088333,0,0.0068701626,UCLA_1
51276,session_1,rest_1,1.2803502489,0.0493956339,0.0490165279,0,0.0013435,0,0.0035556505,UCLA_1
51277,session_1,rest_1,1.1590672888,0.037799197,0.0350010825,0,0.0010038333,0,0.0041962079,UCLA_1
51278,session_1,rest_1,1.0029416019,0.0738290592,0.3518169196,6,0.0105995,4.958677686,0.0171332879,UCLA_1
51279,session_1,rest_1,1.179329033,0.0532161353,0.0319599503,0,0.0008799167,0,0.0030143265,UCLA_1
51280,session_1,rest_1,1.2930183931,0.053580755,0.0318931702,0,0.0005054167,0,0.0042277181,UCLA_1
51281,session_1,rest_1,1.1076211719,0.0208733909,0.0649471603,0,0.00269125,0,0.004034936,UCLA_1
51282,session_1,rest_1,1.1953366934,0.0564556031,0.1107071953,2,0.0079600833,1.652892562,0.0066434178,UCLA_1
51291,session_1,rest_1,1.157514326,0.0314240665,0.0600213007,0,0.00104375,0,0.0048186363,UCLA_1
51292,session_1,rest_1,1.0884125042,0.0435098,0.5237974958,19,0.0115914167,15.7024793388,0.0199705504,UCLA_1
51293,session_1,rest_1,1.3511927741,0.0293552198,0.0477899289,0,0.0008331667,0,0.0043491392,UCLA_1
51294,session_1,rest_1,1.2372058395,0.100729813,0.1657549629,1,0.0142525833,0.826446281,0.0097230152,UCLA_1
51295,session_1,rest_1,1.2697660181,0.0220813132,0.1047342236,0,0.0036721667,0,0.0061877647,UCLA_1
51296,session_1,rest_1,1.182870886,0.0905047051,1.0305380114,38,0.0275786667,31.4049586777,0.0315946056,UCLA_1
51297,session_1,rest_1,1.2275588773,0.0696661606,0.3092409569,4,0.0099385833,3.305785124,0.0114139149,UCLA_1
51298,session_1,rest_1,1.1529184651,0.0330562994,0.1417535937,1,0.0031781667,0.826446281,0.0087513889,UCLA_1
51299,session_1,rest_1,1.0731408233,0.0890092231,0.3596543468,13,0.0209596667,10.7438016529,0.0231109006,UCLA_1
51300,session_1,rest_1,1.1397452389,0.0674880524,1.0121977174,34,0.0176975833,28.0991735537,0.03701979,UCLA_2
51301,session_1,rest_1,1.4334756972,0.1399863214,0.15208679,2,0.0229511667,1.652892562,0.0089346987,UCLA_2
51302,session_1,rest_1,1.1965497213,0.0274882325,0.1485789297,1,0.0073179167,0.826446281,0.0124277261,UCLA_2
51303,session_1,rest_1,1.2347826402,0.0325752743,0.0313071978,0,0.0008804167,0,0.0042199143,UCLA_2
51304,session_1,rest_1,1.0667568239,0.07468954,0.2557785648,6,0.0192566667,4.958677686,0.0197378019,UCLA_2
51305,session_1,rest_1,1.1788325331,0.013675559,0.0519442223,0,0.0021688333,0,0.0042127373,UCLA_2
51306,session_1,rest_1,1.141378091,0.0189794225,0.1193874858,0,0.0029504167,0,0.0054735914,UCLA_2
51307,session_1,rest_1,1.1938602874,0.0678774896,0.1296582584,3,0.0082716667,2.479338843,0.0081497916,UCLA_2
51308,session_1,rest_1,1.2417667675,0.0498005764,0.0344048094,0,0.00112,0,0.0043900542,UCLA_2
51309,session_1,rest_1,1.1386908093,0.0601249452,0.120059187,0,0.0020218333,0,0.0057852348,UCLA_2
51311,session_1,rest_1,1.1878395916,0.0381003212,0.0351518258,0,0.0005230833,0,0.0040101966,UCLA_2
51312,session_1,rest_1,1.218503369,0.0215559254,0.1294855456,0,0.0026546667,0,0.0057795576,UCLA_2
51313,session_1,rest_1,1.1042261365,0.0153255135,0.0408365489,0,0.0008838333,0,0.0096347767,UCLA_2
51314,session_1,rest_1,1.012048069,0.0641702979,0.1455616199,5,0.0102050833,4.132231405,0.010382405,UCLA_2
51315,session_1,rest_1,1.2285457222,0.0628352355,0.0513448374,0,0.00076875,0,0.0046888786,UCLA_2
51316,session_1,rest_1,1.303544117,0.1156760415,0.084152154,1,0.0109100833,0.826446281,0.0070427058,UCLA_2
51317,session_1,rest_1,1.2493854836,0.0507751154,0.0812036872,0,0.0049395,0,0.0063192873,UCLA_2
51318,session_1,rest_1,1.0442748046,0.0180911481,0.0316587444,0,0.00040025,0,0.0064504035,UCLA_2
51319,session_1,rest_1,1.0017111624,0.0380217149,0.0246714027,0,0.0013109167,0,0.0046133592,UCLA_2
51320,session_1,rest_1,0.958006477,0.0147390424,0.2312357413,0,0.0007464167,0,0.0152836229,UCLA_2
51321,session_1,rest_1,1.0292535258,0.0212047011,0.0507352046,0,0.0009431667,0,0.0119526363,UCLA_2
51322,session_1,rest_1,1.0885249106,0.0098243374,0.07795856,0,0.0013099167,0,0.0074573068,UCLA_2
51323,session_1,rest_1,1.0283829965,0.0338541439,0.0220763079,0,0.0003985,0,0.0053114138,UCLA_2
51324,session_1,rest_1,0.9972775464,0.0118617256,0.0757349642,0,0.0014396667,0,0.0112025219,UCLA_2
51325,session_1,rest_1,1.0397754895,0.0187757495,0.037603747,0,0.00041925,0,0.0082690974,UCLA_2
51326,session_1,rest_1,1.0530765309,0.0331487611,0.0879481651,0,0.0005265833,0,0.0076831657,UCLA_2
51327,session_1,rest_1,0.9355550233,0.0053650992,0.0619587253,0,0.0007531667,0,0.0254580875,UCLA_2
51328,session_1,rest_1,1.0727410473,0.1882168018,0.0584237666,0,0.0018430833,0,0.007808521,MAX_MUN
51329,session_1,rest_1,1.0556378739,0.1619936959,0.1522773496,0,0.0008633,0,0.014116503,MAX_MUN
51330,session_1,rest_1,1.0138614154,0.0158240461,0.1470983668,0,0.00078895,0,0.0194802626,MAX_MUN
51331,session_1,rest_1,0.9859815507,0.0208921807,0.1156980422,2,0.0039528,0.9950248756,0.0170757678,MAX_MUN
51332,session_1,rest_1,1.0233023024,0.0553115677,0.0644254626,0,0.0021743333,0,0.0184699983,MAX_MUN
51333,session_1,rest_1,1.029190479,0.0692461854,0.0845197257,0,0.000564,0,0.0102350559,MAX_MUN
51334,session_1,rest_1,1.0427008924,0.0546866565,0.0918652003,0,0.0015099167,0,0.0116160707,MAX_MUN
51335,session_1,rest_1,1.031562647,0.0740890892,0.0430239119,0,0.0004445833,0,0.0126119522,MAX_MUN
51336,session_1,rest_1,1.0000993425,0.0367220098,0.1710863903,1,0.00125225,0.826446281,0.0230940883,MAX_MUN
51338,session_1,rest_1,1.0694023222,0.1378518495,0.0536483823,0,0.00086725,0,0.0110463323,MAX_MUN
51339,session_1,rest_1,1.0570673514,0.1159975756,0.0674524921,0,0.0007381667,0,0.0065477933,MAX_MUN
51340,session_1,rest_1,1.0283188001,0.1607996833,0.0457689485,0,0.000519,0,0.0061289898,MAX_MUN
51341,session_1,rest_1,1.0831548164,0.0811750132,0.2545935844,7,0.0105280833,5.7851239669,0.0256767775,MAX_MUN
51342,session_1,rest_1,0.9733403319,0.1237571191,0.0566927863,0,0.0008401667,0,0.0086714391,MAX_MUN
51343,session_1,rest_1,1.0863742391,0.1075897247,0.0737961414,0,0.001144,0,0.0094568192,MAX_MUN
51344,session_1,rest_1,1.11051393,0.0602868362,0.0892861573,0,0.0022554167,0,0.0135449743,MAX_MUN
51345,session_1,rest_1,1.0256401256,0.1178820928,0.0335462208,0,0.00041575,0,0.0061649149,MAX_MUN
51346,session_1,rest_1,1.014639102,0.0963271653,0.0618951958,0,0.0011075833,0,0.0102297757,MAX_MUN
51347,session_1,rest_1,1.1164598506,0.0897749987,0.035295468,0,0.0004120833,0,0.0091708084,MAX_MUN
51348,session_1,rest_1,1.1080086473,0.0972469256,0.2125692153,2,0.0032103333,1.652892562,0.0120448423,MAX_MUN
51349,session_1,rest_1,1.024788448,0.1069543781,0.133192065,0,0.00171095,0,0.0203168885,MAX_MUN
51350,session_1,rest_1,1.1164746616,0.1276806945,0.3236401561,7,0.0054116,3.4825870647,0.020749704,MAX_MUN
51351,session_1,rest_1,1.1098378971,0.2127088433,0.1048756019,0,0.0008652,0,0.0111797054,MAX_MUN
51352,session_1,rest_1,1.0103070704,0.0830315448,0.4151612491,17,0.01033215,8.4577114428,0.0311249495,MAX_MUN
51353,session_1,rest_1,1.1406663331,0.103289692,0.69524927,26,0.0125321,12.9353233831,0.034987739,MAX_MUN
51354,session_1,rest_1,1.1126318865,0.1632566655,0.2381264287,10,0.0126778,4.9751243781,0.0204137474,MAX_MUN
51355,session_1,rest_1,0.969222095,0.1267515618,0.1757846313,4,0.00387045,1.9900497512,0.0238459039,MAX_MUN
51356,session_1,rest_1,1.1625756128,0.166018584,0.0940183017,3,0.0154226,1.4925373134,0.0135956424,MAX_MUN
51357,session_1,rest_1,1.1375416491,0.200746981,0.039528423,0,0.0043774,0,0.0081724759,MAX_MUN
51358,session_1,rest_1,1.0301269372,0.0521629937,0.5875899687,33,0.00465485,16.4179104478,0.0225033825,MAX_MUN
51359,session_1,rest_1,1.0385346529,0.0473934646,0.5345156221,21,0.00566395,10.447761194,0.034624546,MAX_MUN
51360,session_1,rest_1,0.9722119387,0.0188463499,0.1050580342,1,0.00119375,0.4975124378,0.0201168995,MAX_MUN
51361,session_1,rest_1,0.9213643688,0.0303959102,0.3630419609,14,0.00670945,6.9651741294,0.0420886115,MAX_MUN
51362,session_1,rest_1,1.0253281677,0.0082635533,0.0380296875,0,0.00044525,0,0.0068644718,MAX_MUN
51363,session_1,rest_1,1.0712901222,0.0197632309,0.0639924434,0,0.000956,0,0.0057367348,MAX_MUN
51364,session_1,rest_1,1.0634061404,0.0104527567,0.1260207833,0,0.0051554167,0,0.0185752524,MAX_MUN
51365,session_1,rest_1,1.0566908712,0.0160320202,0.104068191,0,0.0004791667,0,0.0102244555,MAX_MUN
51366,session_1,rest_1,1.0792260873,0.0318230233,0.1610081918,0,0.0006366667,0,0.0052617742,MAX_MUN
51367,session_1,rest_1,1.124368253,0.0371524792,0.0276658673,0,0.0006126667,0,0.0043201548,MAX_MUN
51368,session_1,rest_1,1.1492218676,0.0352186055,0.0454158953,0,0.0009393333,0,0.0045844091,MAX_MUN
51369,session_1,rest_1,1.0487899338,0.0162680421,0.1442379897,0,0.0025523333,0,0.0093002463,MAX_MUN
51370,session_1,rest_1,1.0177638963,0.0097601264,0.0420211669,0,0.0004543333,0,0.0039926628,MAX_MUN
51371,session_1,rest_1,1.0644887093,0.0377441695,0.0349627568,0,0.00073075,0,0.0093716976,MAX_MUN
51372,session_1,rest_1,1.1025772645,0.0112011312,0.0302807968,0,0.0007405833,0,0.0042775722,MAX_MUN
51373,session_1,rest_1,1.0650896605,0.0096892804,0.0215034865,0,0.0004516667,0,0.0071048777,MAX_MUN
51456,session_1,rest_1,1.0701589509,0.0330150213,0.1862015944,0,0.0015128667,0,0.0059205507,MAX_MUN
51457,session_1,rest_1,1.0357057361,0.0415887373,0.0688834864,0,0.0020864667,0,0.0049754862,MAX_MUN
51458,session_1,rest_1,1.1177252681,0.0519043579,0.0963351515,0,0.0040408667,0,0.0032782079,MAX_MUN
51459,session_1,rest_1,1.0381345921,0.0490004968,0.0413318031,0,0.0005791333,0,0.0024173027,MAX_MUN
51460,session_1,rest_1,1.0692376994,0.0212307376,0.0358875608,0,0.0009239333,0,0.0025466313,MAX_MUN
51461,session_1,rest_1,1.1250469588,0.0243238476,0.1126875747,0,0.0127106667,0,0.0148976309,MAX_MUN
51462,session_1,rest_1,1.0427029736,0.0231059675,0.1035798328,0,0.0039415333,0,0.0069629332,MAX_MUN
51463,session_1,rest_1,1.1230071889,0.0434807705,0.0497697588,0,0.0015152667,0,0.0021775385,MAX_MUN
51464,session_1,rest_1,1.0146325327,0.0263308742,0.0435826725,0,0.0004463333,0,0.0044749557,MAX_MUN
51465,session_1,rest_1,1.1279996486,0.0613333235,0.0344409753,0,0.0012848667,0,0.0028423176,MAX_MUN
51466,session_1,rest_1,1.0446726813,0.0128552798,0.0742563822,0,0.0020371333,0,0.0072530399,CALTECH
51467,session_1,rest_1,1.0541949177,0.0348062466,0.0695600791,0,0.0016696,0,0.0046173473,CALTECH
51468,session_1,rest_1,1.0841210982,0.0304952083,0.0547207762,0,0.0007178667,0,0.0026133522,CALTECH
51469,session_1,rest_1,1.092347788,0.0946356989,0.1559167432,0,0.0015154,0,0.0042532748,CALTECH
51470,session_1,rest_1,1.075974736,0.023815734,0.0317995143,0,0.0009345333,0,0.0027730468,CALTECH
51471,session_1,rest_1,1.0879346634,0.0184501385,0.0686962152,0,0.0005128667,0,0.0022191527,CALTECH
51472,session_1,rest_1,1.0768150845,0.0590898141,0.0395967164,0,0.0011568,0,0.0031561519,CALTECH
51473,session_1,rest_1,1.0803511435,0.0385614255,0.0573014375,0,0.0033448667,0,0.0075239921,CALTECH
51474,session_1,rest_1,0.9254466692,0.0308781463,0.0850960356,0,0.0019682,0,0.0114392164,CALTECH
51475,session_1,rest_1,1.1804059906,0.0292349556,0.0944804394,0,0.0010092,0,0.0041507635,CALTECH
51476,session_1,rest_1,1.0595974242,0.0486146821,0.0701342667,0,0.0009662,0,0.0022160158,CALTECH
51477,session_1,rest_1,1.0971286012,0.0435208082,0.1021166951,0,0.0009232667,0,0.0028810621,CALTECH
51478,session_1,rest_1,1.128542212,0.0305523136,0.0601195687,0,0.0024668,0,0.0032917965,CALTECH
51479,session_1,rest_1,0.9696970248,0.025166053,0.0645010533,0,0.0018679333,0,0.0070612075,CALTECH
51480,session_1,rest_1,1.072859821,0.0613152813,0.0324931503,0,0.0004827333,0,0.0018301975,CALTECH
51481,session_1,rest_1,0.9737580502,0.0271426603,0.1285529156,0,0.0085075333,0,0.0092882186,CALTECH
51482,session_1,rest_1,1.01000766,0.0753510544,0.0457370919,0,0.0006242667,0,0.0039675316,CALTECH
51483,session_1,rest_1,1.0878767267,0.0440834929,0.0415772178,0,0.0010054,0,0.0022011829,CALTECH
51484,session_1,rest_1,1.0713581333,0.0267851424,0.0748019209,0,0.0018106667,0,0.0032043772,CALTECH
51485,session_1,rest_1,0.9831019484,0.0342689229,0.0679282239,0,0.0007827333,0,0.0056314261,CALTECH
51486,session_1,rest_1,1.0382719078,0.0367504216,0.0362915739,0,0.0007759333,0,0.0031623263,CALTECH
51487,session_1,rest_1,1.0424489957,0.0436472417,0.0418853037,0,0.0010343333,0,0.0050622998,CALTECH
51488,session_1,rest_1,1.0320505919,0.0722325204,0.0904446466,0,0.0014584,0,0.0028798106,CALTECH
51489,session_1,rest_1,1.0544684438,0.0293365626,0.1132172441,0,0.0018363333,0,0.0047950435,CALTECH
51490,session_1,rest_1,1.0465868132,0.0517062447,0.0709106001,0,0.001383,0,0.0027568482,CALTECH
51491,session_1,rest_1,1.053752772,0.0585137534,0.0363705217,0,0.0007226,0,0.0020639592,CALTECH
51492,session_1,rest_1,1.0685738606,0.0395019691,0.0464336645,0,0.0007601333,0,0.0021155062,CALTECH
51493,session_1,rest_1,1.0517931636,0.0248116006,0.0538246955,0,0.0010898,0,0.0030609246,CALTECH
51556,session_1,rest_1,1.1882135606,0.0353388736,0.3343736821,20,0.0156205,9.9502487562,0.0227757118,CALTECH
51557,session_1,rest_1,1.2430429406,0.0247294604,0.0888461919,0,0.00088695,0,0.0071230174,CALTECH
51558,session_1,rest_1,1.2043351323,0.0230272323,0.1831344778,0,0.00344115,0,0.0091294415,CALTECH
51559,session_1,rest_1,1.2163426544,0.021570445,0.130655182,0,0.0032477,0,0.0086209318,CALTECH
51560,session_1,rest_1,1.1456206536,0.0355638631,0.1477005723,0,0.0012689,0,0.004944376,CALTECH
51561,session_1,rest_1,1.1146462949,0.0208936805,0.1240827372,0,0.0019485,0,0.0071191701,CALTECH
51562,session_1,rest_1,1.1580276359,0.0144067111,0.1131763663,0,0.0011433,0,0.0194028528,CALTECH
51563,session_1,rest_1,1.0556737334,0.0206245054,0.1275747847,0,0.0013509,0,0.0085231754,CALTECH
51564,session_1,rest_1,1.1790214396,0.0220879863,0.1644348475,0,0.0007101,0,0.006929997,CALTECH
51565,session_1,rest_1,1.1522026622,0.0188639917,0.1229035604,0,0.0008465,0,0.0051737202,CALTECH
51566,session_1,rest_1,1.1167404708,0.0205505763,0.1364133879,0,0.0009444,0,0.0062090805,SBL
51567,session_1,rest_1,1.1384623888,0.0081340626,0.1617876853,0,0.00072845,0,0.0101234781,SBL
51568,session_1,rest_1,1.1536787062,0.0308071922,0.2710072268,0,0.00142365,0,0.0079275976,SBL
51569,session_1,rest_1,1.1075044388,0.0151435597,0.2206530657,0,0.0006604,0,0.0050243323,SBL
51570,session_1,rest_1,1.0826597441,0.03090878,0.1195880779,0,0.002412,0,0.0069202685,SBL
51571,session_1,rest_1,1.1908328732,0.0175270896,0.1383183635,0,0.0007882,0,0.0065950586,SBL
51572,session_1,rest_1,1.1920499573,0.0265086479,0.1264107916,0,0.0022736,0,0.0066219295,SBL
51573,session_1,rest_1,1.1422429843,0.0201629876,0.1423738323,0,0.00137685,0,0.0058349911,SBL
51574,session_1,rest_1,1.1970033991,0.0190843714,0.1327294178,0,0.00127685,0,0.0051193592,SBL
51575,session_1,rest_1,1.1103646766,0.0229416017,0.4154697231,5,0.00145985,2.4875621891,0.0113925857,SBL
51576,session_1,rest_1,1.1636574703,0.0446416104,0.1996165628,0,0.00069925,0,0.0067474858,SBL
51577,session_1,rest_1,1.1435166008,0.0092292823,0.0947224609,0,0.00133145,0,0.0042875775,SBL
51578,session_1,rest_1,1.1757868928,0.0083078454,0.1477653944,0,0.00083975,0,0.0057291746,SBL
51579,session_1,rest_1,1.1252453382,0.026429869,0.0965817206,0,0.00231075,0,0.0081457307,SBL
51580,session_1,rest_1,1.1780154549,0.0312121597,0.1601359024,0,0.00175785,0,0.0057148831,SBL
51581,session_1,rest_1,1.1221581891,0.006219742,0.1644415357,0,0.00144055,0,0.0131473634,SBL
51582,session_1,rest_1,1.097789361,0.0210424171,0.171107079,0,0.00174865,0,0.0077239299,SBL
51583,session_1,rest_1,1.2783596853,0.026310771,0.1161863351,0,0.00120425,0,0.0064032103,SBL
51584,session_1,rest_1,1.1224098969,0.0288000845,0.1401714596,0,0.0015082,0,0.0126692095,SBL
51585,session_1,rest_1,1.1102261934,0.0494377023,0.1548868262,0,0.0024688,0,0.0089234189,SBL
51606,session_1,rest_1,1.1528277342,0.0096025485,0.0482462909,0,0.00078375,0,0.005813859,SBL
51607,session_1,rest_1,1.0904815297,0.0327870506,0.1689125681,0,0.0011716667,0,0.0072551918,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,SBL
,,,,,,,,,,MAX_MUN
,,,,,,,,,,MAX_MUN
